,edad,ocupacion,estadocivil,estudios,descubierto,saldoanual,hipoteca,prestamo,canalcontacto,dia,mes,duracion,contactosactuales,contactoanterior,contactosprevios,contrata,contratanum,Anomaly,Anomaly_Score,Label,Score,perfil
1206,36,management,married,tertiary,0,200,0,0,cellular,28,aug,131,1,-1,0,no,0,0,-0.11174627095593354,no,0.5662,Periferia
1207,47,blue-collar,married,primary,0,1480,0,0,cellular,28,aug,460,5,-1,0,no,0,0,-0.07371695726352051,yes,0.587,Periferia
1208,43,technician,divorced,tertiary,0,0,0,0,cellular,28,aug,142,10,-1,0,no,0,0,-0.045994929396605384,no,0.6302,No interesante
1209,43,management,single,tertiary,0,946,0,0,telephone,28,aug,40,1,-1,0,no,0,0,-0.051102125969570984,no,0.6626,No interesante
1210,59,technician,divorced,secondary,0,0,0,0,cellular,29,aug,126,2,-1,0,no,0,0,-0.059694265679536014,no,0.6263,No interesante
1211,47,admin.,married,secondary,0,996,0,0,telephone,29,aug,247,2,-1,0,no,0,0,-0.07874611856390062,no,0.531,Periferia
1212,51,blue-collar,married,primary,0,462,1,0,cellular,29,aug,164,2,-1,0,no,0,0,-0.07981460453953931,no,0.6426,No interesante
1213,33,technician,married,secondary,1,-708,0,0,cellular,29,aug,93,2,-1,0,no,0,0,-0.061312746544336376,no,0.6348,No interesante
1214,56,management,married,tertiary,0,67,0,1,cellular,29,aug,88,2,-1,0,no,0,0,-0.0716518340298275,no,0.6558,No interesante
1215,54,technician,married,secondary,0,184,0,0,cellular,29,aug,81,8,-1,0,no,0,0,-0.10910809623017403,no,0.6319,No interesante
1216,59,technician,divorced,secondary,0,2595,1,0,cellular,29,aug,398,2,-1,0,no,0,0,-0.04506659220299292,yes,0.5357,Periferia
1217,30,management,single,tertiary,0,3849,0,0,telephone,29,aug,115,2,-1,0,no,0,0,-0.0428964457158918,no,0.6444,No interesante
1218,54,technician,married,secondary,0,1670,0,0,cellular,29,aug,207,7,-1,0,no,0,0,-0.10958164991687902,yes,0.5095,Periferia
1219,45,blue-collar,married,primary,0,292,1,0,cellular,29,aug,961,4,-1,0,no,0,0,-0.051361360030103054,yes,0.5881,Periferia
1220,52,technician,divorced,secondary,0,0,0,0,cellular,29,aug,39,2,-1,0,no,0,0,-0.06168254114315098,no,0.6538,No interesante
1221,47,self-employed,married,primary,0,1056,0,0,telephone,29,aug,58,2,-1,0,no,0,0,-0.02896639023142905,no,0.6779,No interesante
1222,58,retired,married,primary,0,69,0,0,cellular,29,aug,76,8,-1,0,no,0,0,-0.05015371953502407,no,0.6653,No interesante
1223,51,blue-collar,married,primary,0,-27,0,0,telephone,29,aug,158,4,-1,0,no,0,0,-0.051131445075474125,no,0.7129,No interesante
1224,51,blue-collar,married,secondary,0,4695,0,0,cellular,29,aug,8,10,-1,0,no,0,0,-0.0826813576206506,no,0.6425,No interesante
1231,34,entrepreneur,married,tertiary,0,0,1,0,telephone,4,nov,217,1,-1,0,no,0,0,-0.06024631205413239,no,0.6706,No interesante
1232,49,management,married,secondary,0,249,0,0,telephone,6,nov,234,1,-1,0,yes,1,0,-0.031908507506749166,no,0.5178,Periferia
1233,32,management,married,tertiary,0,937,0,0,others,17,nov,76,1,-1,0,no,0,0,-0.07060735809666607,no,0.6682,No interesante
1234,58,retired,married,secondary,0,425,1,1,cellular,17,nov,100,1,-1,0,no,0,0,-0.06404279256955188,no,0.6734,No interesante
1235,44,management,married,tertiary,0,1034,0,0,cellular,17,nov,73,1,-1,0,no,0,0,-0.09861719648114092,no,0.5895,Periferia
1236,44,technician,divorced,secondary,0,275,0,0,cellular,17,nov,1077,1,-1,0,yes,1,0,-0.016540368261783345,yes,0.6393,Plasma
1237,48,blue-collar,married,primary,0,0,0,1,cellular,17,nov,479,1,-1,0,no,0,0,-0.033577666787044325,yes,0.5263,Periferia
1238,54,management,married,secondary,1,5249,1,0,cellular,17,nov,108,1,-1,0,no,0,0,-0.034953694655163015,no,0.6512,No interesante
1239,50,entrepreneur,married,tertiary,0,5420,1,0,cellular,17,nov,73,1,-1,0,no,0,0,-0.09414987656131574,no,0.6603,No interesante
1241,40,technician,married,secondary,0,1952,1,0,cellular,17,nov,310,1,-1,0,no,0,0,-0.11142035639173342,no,0.5214,Periferia
1242,41,technician,divorced,secondary,0,0,1,0,cellular,17,nov,386,2,-1,0,no,0,0,-0.07093785217535648,yes,0.5067,Periferia
1243,55,retired,married,secondary,0,4230,0,1,cellular,17,nov,163,3,-1,0,no,0,0,-0.042660204559613335,no,0.609,No interesante
1244,52,technician,married,tertiary,0,3440,1,0,cellular,17,nov,124,1,131,1,no,0,0,-0.08321191851039322,no,0.5824,Periferia
1245,53,services,divorced,primary,0,200,0,0,cellular,17,nov,182,3,-1,0,no,0,0,-0.044489091511186914,no,0.5385,Periferia
1246,49,admin.,married,secondary,0,0,1,0,cellular,17,nov,201,1,-1,0,no,0,0,-0.11434453029673206,no,0.6237,No interesante
1247,52,management,married,tertiary,0,11650,1,0,cellular,17,nov,48,1,-1,0,no,0,0,-0.059319544326602525,no,0.6607,No interesante
1248,32,admin.,married,secondary,0,0,1,1,cellular,17,nov,159,2,195,2,no,0,0,-0.0702462704822508,no,0.5985,Periferia
1249,50,management,married,tertiary,0,4654,0,0,cellular,17,nov,251,2,-1,0,no,0,0,-0.08445631336745546,yes,0.5735,Periferia
1250,40,management,married,tertiary,0,486,1,1,cellular,17,nov,69,2,-1,0,no,0,0,-0.0777427237177733,no,0.6861,No interesante
1251,30,technician,single,secondary,0,426,1,0,telephone,17,nov,127,4,111,6,no,0,0,-0.027060155057084975,no,0.661,No interesante
1252,31,blue-collar,married,secondary,0,1354,1,1,cellular,17,nov,222,2,-1,0,no,0,0,-0.08148700228569361,no,0.5736,Periferia
1253,39,technician,married,secondary,0,8,0,1,cellular,17,nov,333,2,96,2,no,0,0,-0.06872127612326613,yes,0.5906,Periferia
1254,50,admin.,divorced,tertiary,0,66,1,0,cellular,17,nov,77,2,-1,0,no,0,0,-0.053720821597732116,no,0.682,No interesante
1255,43,management,married,tertiary,0,2767,1,0,cellular,17,nov,374,1,186,7,no,0,0,-0.05236197856435526,yes,0.5969,Periferia
1256,40,technician,married,secondary,0,1269,1,0,cellular,17,nov,353,1,172,1,no,0,0,-0.09957849187034623,yes,0.5873,Periferia
1257,42,technician,married,secondary,0,525,0,0,cellular,17,nov,172,3,-1,0,no,0,0,-0.10434709860913037,no,0.5268,Periferia
1259,43,blue-collar,married,primary,0,197,1,0,cellular,17,nov,48,2,-1,0,no,0,0,-0.08569833158904983,no,0.6826,No interesante
1260,37,blue-collar,married,secondary,0,723,1,0,cellular,18,nov,119,1,110,2,no,0,0,-0.10380375996813708,no,0.5831,Periferia
1261,47,unemployed,single,secondary,0,4819,0,0,cellular,18,nov,144,1,-1,0,no,0,0,-0.08053814264046444,no,0.533,Periferia
1262,51,entrepreneur,married,tertiary,1,4,1,0,cellular,18,nov,80,1,-1,0,no,0,0,-0.04510553772035397,no,0.6803,No interesante
1263,56,management,married,tertiary,0,1388,0,0,cellular,18,nov,132,1,-1,0,no,0,0,-0.09131330737192966,no,0.5478,Periferia
1264,35,technician,single,secondary,0,7530,0,0,cellular,18,nov,117,1,-1,0,no,0,0,-0.08417011825010963,no,0.5651,Periferia
1265,44,management,married,tertiary,0,318,0,0,cellular,18,nov,638,2,-1,0,no,0,0,-0.07977107002518348,yes,0.6466,Plasma
1266,35,management,married,tertiary,0,1041,0,0,cellular,18,nov,586,1,120,3,no,0,0,-0.05589553212287735,yes,0.7266,Plasma
1267,44,management,married,primary,0,1880,1,0,cellular,18,nov,34,1,124,6,no,0,0,-0.04883425938538122,no,0.6212,No interesante
1268,50,entrepreneur,divorced,tertiary,0,541,0,0,cellular,18,nov,204,1,-1,0,no,0,0,-0.05962248159913719,yes,0.5259,Periferia
1269,31,unemployed,married,secondary,0,20,0,0,telephone,18,nov,52,1,-1,0,no,0,0,-0.04516486233672501,no,0.7084,No interesante
1270,56,management,married,tertiary,0,15520,0,0,cellular,18,nov,420,1,-1,0,no,0,0,-0.02110903541208869,yes,0.6311,Plasma
1271,34,admin.,divorced,secondary,0,1186,1,1,cellular,18,nov,131,1,-1,0,no,0,0,-0.041515993417518486,no,0.6586,No interesante
1272,46,unemployed,married,secondary,0,16397,0,0,cellular,18,nov,641,1,-1,0,no,0,0,-0.0009373161427542742,yes,0.6472,Plasma
1273,43,technician,married,secondary,0,17655,1,0,cellular,18,nov,31,1,-1,0,no,0,0,-0.042764005237665936,no,0.659,No interesante
1274,35,admin.,married,secondary,0,421,1,0,cellular,18,nov,350,1,-1,0,no,0,0,-0.10951659225613997,no,0.5106,Periferia
1276,34,services,divorced,secondary,0,107,0,1,cellular,18,nov,110,2,-1,0,no,0,0,-0.031774925394487015,no,0.6269,No interesante
1277,58,services,married,secondary,0,4428,0,0,telephone,18,nov,234,3,-1,0,no,0,0,-0.05330608306127715,no,0.5367,Periferia
1278,39,blue-collar,married,secondary,0,0,1,0,cellular,18,nov,420,2,-1,0,no,0,0,-0.11292929566372872,yes,0.535,Periferia
1279,38,technician,married,secondary,0,508,1,0,cellular,18,nov,722,3,175,2,no,0,0,-0.07591891539787743,yes,0.6547,Plasma
1280,37,technician,married,secondary,0,712,1,0,cellular,18,nov,291,2,-1,0,no,0,0,-0.1126027229661899,no,0.5291,Periferia
1281,49,management,married,tertiary,0,1887,0,0,cellular,18,nov,244,3,-1,0,no,0,0,-0.08600460503617408,yes,0.5735,Periferia
1282,36,blue-collar,married,primary,0,0,1,0,cellular,18,nov,618,2,-1,0,no,0,0,-0.07433821775214366,yes,0.574,Periferia
1283,45,admin.,married,secondary,0,0,1,0,cellular,18,nov,108,5,-1,0,no,0,0,-0.10552009716061699,no,0.7022,No interesante
1284,36,technician,married,secondary,0,-179,1,0,cellular,18,nov,476,2,124,1,no,0,0,-0.0943760371291138,yes,0.6075,Plasma
1285,34,self-employed,divorced,tertiary,0,5722,1,0,cellular,18,nov,157,2,-1,0,no,0,0,-0.0533193674835879,no,0.6281,No interesante
1286,39,technician,married,tertiary,0,3911,1,0,cellular,18,nov,247,2,-1,0,no,0,0,-0.10207442935532036,no,0.5329,Periferia
1287,30,admin.,married,secondary,0,187,1,0,cellular,18,nov,106,1,-1,0,no,0,0,-0.11201306783500264,no,0.6466,No interesante
1288,48,management,married,tertiary,0,1175,1,0,telephone,18,nov,1476,3,-1,0,no,0,0,-0.0162508342045925,yes,0.5327,Periferia
1289,41,entrepreneur,married,secondary,0,353,0,0,cellular,19,nov,90,2,-1,0,no,0,0,-0.11094475524618624,no,0.578,Periferia
1290,39,blue-collar,married,primary,0,4,1,0,cellular,19,nov,206,5,-1,0,no,0,0,-0.08303107355361439,no,0.6338,No interesante
1291,35,management,married,tertiary,0,12256,1,0,cellular,19,nov,308,4,-1,0,no,0,0,-0.05214574159684743,no,0.5341,Periferia
1292,34,blue-collar,single,primary,0,-343,1,1,cellular,19,nov,207,1,-1,0,no,0,0,-0.05547309607320139,no,0.6168,No interesante
1293,32,services,single,secondary,0,545,1,0,cellular,19,nov,194,1,-1,0,no,0,0,-0.10585188777130973,no,0.598,Periferia
1294,32,blue-collar,married,primary,0,3136,1,0,cellular,19,nov,820,1,-1,0,yes,1,0,-0.038950843416460657,yes,0.5999,Periferia
1295,41,technician,married,tertiary,0,67,1,0,cellular,19,nov,814,1,-1,0,yes,1,0,-0.06934809324239294,yes,0.5922,Periferia
1296,39,blue-collar,married,primary,0,800,1,0,cellular,19,nov,76,6,-1,0,no,0,0,-0.08203672251995675,no,0.7078,No interesante
1297,40,blue-collar,married,primary,0,4608,1,0,telephone,19,nov,111,2,156,1,no,0,0,-0.02869280482251757,no,0.6856,No interesante
1298,39,management,married,tertiary,0,-233,1,0,cellular,19,nov,249,1,-1,0,no,0,0,-0.10417096451300696,no,0.5653,Periferia
1299,34,management,married,tertiary,0,395,1,0,cellular,19,nov,202,2,-1,0,no,0,0,-0.10297357259290137,no,0.5903,Periferia
1300,32,management,single,tertiary,0,2280,1,0,cellular,19,nov,206,2,-1,0,no,0,0,-0.09603315456995792,no,0.551,Periferia
1301,51,entrepreneur,married,secondary,0,5403,1,0,cellular,19,nov,698,1,-1,0,no,0,0,-0.08347435130268592,yes,0.5992,Periferia
1302,46,services,married,secondary,0,2420,0,0,cellular,19,nov,405,2,-1,0,no,0,0,-0.09905430966539136,yes,0.6237,Plasma
1303,57,retired,married,primary,0,6969,0,0,cellular,19,nov,152,2,-1,0,no,0,0,-0.04724914688463644,no,0.5513,Periferia
1304,36,blue-collar,married,primary,0,1503,0,0,cellular,19,nov,138,1,-1,0,no,0,0,-0.08389543094145308,no,0.5602,Periferia
1305,36,management,single,secondary,0,0,0,0,cellular,19,nov,537,3,-1,0,no,0,0,-0.0879686536351933,yes,0.6185,Plasma
1306,40,technician,married,secondary,0,657,1,0,cellular,19,nov,178,1,112,2,no,0,0,-0.10217369159558183,yes,0.5099,Periferia
1307,34,self-employed,married,tertiary,0,5498,0,0,cellular,19,nov,265,1,-1,0,no,0,0,-0.08423170336170566,yes,0.5731,Periferia
1308,31,technician,married,secondary,0,2420,1,0,cellular,19,nov,166,1,-1,0,no,0,0,-0.10976762420238756,no,0.6196,No interesante
1309,46,entrepreneur,single,tertiary,0,1410,1,0,cellular,19,nov,93,1,189,8,no,0,0,-0.04943545737355615,no,0.5798,Periferia
1310,41,management,married,tertiary,0,-608,1,0,cellular,19,nov,12,6,-1,0,no,0,0,-0.08854206613544413,no,0.7208,No interesante
1311,34,admin.,married,secondary,0,131,0,0,cellular,19,nov,94,1,-1,0,no,0,0,-0.10781188241980304,no,0.5718,Periferia
1312,32,technician,single,tertiary,0,550,0,0,cellular,19,nov,337,1,-1,0,yes,1,0,-0.07065735124511269,yes,0.5928,Periferia
1313,31,self-employed,single,tertiary,0,3361,0,0,cellular,19,nov,457,2,-1,0,no,0,0,-0.08536363804791541,yes,0.6383,Plasma
1314,46,technician,divorced,secondary,0,111,1,0,cellular,19,nov,178,3,183,2,no,0,0,-0.04859155498676399,no,0.5113,Periferia
1315,30,management,married,tertiary,0,2451,1,0,cellular,19,nov,191,2,175,1,no,0,0,-0.08187529647550923,yes,0.5151,Periferia
1316,42,technician,single,secondary,0,2036,1,0,cellular,19,nov,259,2,-1,0,no,0,0,-0.1069027939710146,no,0.5256,Periferia
1317,33,management,single,tertiary,0,923,1,0,cellular,19,nov,1307,3,173,6,no,0,0,-0.012039234840716395,yes,0.6685,Plasma
1318,46,management,married,tertiary,0,1388,0,0,cellular,19,nov,515,5,-1,0,no,0,0,-0.08408488007905679,yes,0.6127,Plasma
1319,41,self-employed,married,secondary,0,3123,1,0,cellular,19,nov,291,2,-1,0,no,0,0,-0.10894404419144277,no,0.528,Periferia
1320,49,management,married,tertiary,0,0,0,0,cellular,19,nov,209,3,-1,0,no,0,0,-0.08971354998423436,yes,0.5,Periferia
1321,30,self-employed,single,tertiary,0,189,0,0,cellular,19,nov,71,4,-1,0,no,0,0,-0.088674561914732,no,0.6256,No interesante
1322,32,services,married,secondary,0,387,1,0,cellular,20,nov,340,2,-1,0,no,0,0,-0.1102069919601551,no,0.5155,Periferia
1323,30,technician,divorced,secondary,0,3100,1,0,cellular,20,nov,125,1,183,4,no,0,0,-0.029378444181943412,no,0.5839,Periferia
1324,36,blue-collar,married,secondary,0,270,1,1,cellular,20,nov,884,2,-1,0,no,0,0,-0.05990031753304936,yes,0.5693,Periferia
1325,31,unemployed,married,tertiary,0,3640,0,0,cellular,20,nov,120,1,-1,0,no,0,0,-0.06939930451864734,no,0.5643,Periferia
1326,42,management,single,tertiary,0,7104,0,0,cellular,20,nov,20,6,-1,0,no,0,0,-0.05829283659376405,no,0.6312,No interesante
1327,34,self-employed,married,tertiary,0,7602,0,0,cellular,20,nov,222,1,-1,0,no,0,0,-0.07532246828192035,yes,0.5624,Periferia
1328,32,services,single,secondary,0,5806,1,0,cellular,20,nov,1503,2,-1,0,yes,1,0,-0.019678376637200456,yes,0.6199,Plasma
1329,41,admin.,married,secondary,0,683,0,1,cellular,20,nov,77,1,-1,0,no,0,0,-0.07479349603534069,no,0.6414,No interesante
1330,53,admin.,married,secondary,0,8892,1,0,cellular,20,nov,151,1,-1,0,no,0,0,-0.08769747130609012,no,0.6316,No interesante
1331,52,entrepreneur,married,tertiary,0,1115,1,0,cellular,20,nov,69,1,164,2,no,0,0,-0.08175397156600761,no,0.6012,No interesante
1332,37,technician,married,tertiary,0,0,0,0,cellular,20,nov,53,3,-1,0,no,0,0,-0.0920500564905266,no,0.6399,No interesante
1333,34,services,single,secondary,0,16,1,0,cellular,20,nov,340,1,-1,0,no,0,0,-0.10335233343543043,no,0.5291,Periferia
1334,44,management,single,tertiary,0,3812,0,0,cellular,20,nov,172,2,-1,0,no,0,0,-0.09103409183445677,no,0.5171,Periferia
1335,43,technician,married,tertiary,0,4333,1,0,cellular,20,nov,1490,3,-1,0,yes,1,0,-0.03101053209891197,yes,0.6006,Plasma
1336,46,management,married,tertiary,0,197,0,0,cellular,20,nov,118,4,-1,0,no,0,0,-0.08953115156843172,no,0.6105,No interesante
1337,38,blue-collar,married,primary,0,1327,1,0,cellular,20,nov,277,1,-1,0,no,0,0,-0.08930975540513175,no,0.5495,Periferia
1338,30,services,married,secondary,0,10667,0,0,cellular,20,nov,140,1,-1,0,no,0,0,-0.0665910019687802,no,0.5403,Periferia
1339,42,blue-collar,married,secondary,0,2906,0,0,cellular,20,nov,350,1,-1,0,no,0,0,-0.0996471536912748,yes,0.5935,Periferia
1340,49,admin.,divorced,secondary,0,502,1,0,cellular,20,nov,104,5,-1,0,no,0,0,-0.06444971550545248,no,0.6837,No interesante
1341,33,self-employed,married,tertiary,0,631,0,0,cellular,20,nov,51,2,-1,0,no,0,0,-0.09704912718657373,no,0.5943,Periferia
1342,34,technician,single,secondary,0,5039,0,0,cellular,20,nov,205,6,-1,0,no,0,0,-0.08672336047133937,yes,0.5006,Periferia
1343,48,management,married,secondary,0,7861,0,0,cellular,20,nov,380,1,-1,0,no,0,0,-0.07769975253998596,yes,0.626,Plasma
1344,31,unemployed,married,primary,0,3837,0,0,cellular,20,nov,340,1,-1,0,no,0,0,-0.05080375919995389,yes,0.5716,Periferia
1345,31,blue-collar,married,primary,0,389,1,0,cellular,20,nov,198,2,-1,0,no,0,0,-0.08696007039121645,no,0.6186,No interesante
1346,32,blue-collar,single,secondary,0,6982,1,0,cellular,20,nov,224,2,183,1,no,0,0,-0.07033340728812915,yes,0.5782,Periferia
1347,56,retired,married,primary,0,1448,1,1,telephone,20,nov,16,1,-1,0,no,0,0,-0.0002664839221194759,no,0.7741,No interesante
1348,31,management,married,tertiary,0,6290,0,0,cellular,20,nov,303,2,-1,0,no,0,0,-0.07458973812261778,yes,0.5821,Periferia
1349,32,management,married,tertiary,0,6059,1,0,cellular,20,nov,110,2,-1,0,no,0,0,-0.089730656752114,no,0.6481,No interesante
1350,35,management,married,tertiary,0,0,1,0,cellular,20,nov,197,4,30,1,no,0,0,-0.0947815882544666,no,0.528,Periferia
1351,34,admin.,single,secondary,0,4436,1,0,cellular,20,nov,292,2,178,6,no,0,0,-0.06859549103163788,yes,0.5848,Periferia
1353,32,entrepreneur,divorced,primary,0,1,1,1,cellular,20,nov,476,3,-1,0,no,0,0,-0.002737066793003229,yes,0.5171,Periferia
1354,32,admin.,married,tertiary,0,1019,1,0,cellular,20,nov,489,2,-1,0,no,0,0,-0.0924206625380542,yes,0.581,Periferia
1355,37,admin.,single,secondary,0,1560,1,0,cellular,21,nov,67,1,163,2,no,0,0,-0.0882365706152548,no,0.5994,Periferia
1356,33,admin.,married,tertiary,0,-1011,0,0,cellular,21,nov,134,1,-1,0,no,0,0,-0.09263172825198228,no,0.5906,Periferia
1357,33,management,divorced,tertiary,0,47,0,0,cellular,21,nov,86,3,-1,0,no,0,0,-0.05455375455382905,no,0.6192,No interesante
1358,49,unemployed,married,secondary,0,13818,0,0,cellular,21,nov,201,1,113,2,no,0,0,-0.02040377443696817,yes,0.6461,Plasma
1359,32,services,married,secondary,0,8043,1,0,cellular,21,nov,202,1,-1,0,no,0,0,-0.0919673594662106,no,0.5858,Periferia
1360,53,blue-collar,married,secondary,0,1777,1,0,cellular,21,nov,796,5,154,1,yes,1,0,-0.04845616953341275,yes,0.6282,Plasma
1361,56,services,married,secondary,0,22196,1,0,cellular,21,nov,189,1,-1,0,no,0,0,-0.032682031138145,no,0.5994,Periferia
1362,57,management,married,tertiary,0,372,0,0,cellular,21,nov,553,3,-1,0,yes,1,0,-0.05650984561892314,yes,0.6447,Plasma
1363,56,blue-collar,married,secondary,0,2583,0,0,cellular,21,nov,70,1,-1,0,no,0,0,-0.09815552102821372,no,0.589,Periferia
1364,33,entrepreneur,single,secondary,1,-1,1,0,cellular,21,nov,214,2,-1,0,no,0,0,-0.05115832809018672,no,0.5861,Periferia
1365,32,services,married,tertiary,0,0,0,0,cellular,21,nov,80,1,-1,0,no,0,0,-0.08817004754592861,no,0.6154,No interesante
1366,35,management,married,tertiary,1,0,1,1,cellular,21,nov,70,1,-1,0,no,0,0,-0.020295394367690345,no,0.7117,No interesante
1367,52,self-employed,married,secondary,0,-332,1,0,telephone,21,nov,70,1,-1,0,no,0,0,-0.08084490148659433,no,0.7658,No interesante
1368,53,management,married,tertiary,0,3105,1,1,cellular,21,nov,84,2,-1,0,no,0,0,-0.061157559602894825,no,0.6716,No interesante
1369,33,services,single,secondary,0,3269,0,1,cellular,21,nov,381,1,126,1,no,0,0,-0.04823624159924539,yes,0.6341,Plasma
1371,30,technician,single,tertiary,0,1028,1,0,cellular,21,nov,653,1,-1,0,no,0,0,-0.08236053861232312,yes,0.6206,Plasma
1372,35,unemployed,married,tertiary,0,259,0,1,cellular,21,nov,229,2,-1,0,no,0,0,-0.035902049421711935,yes,0.5069,Periferia
1373,39,management,married,secondary,0,13578,1,0,cellular,21,nov,185,2,-1,0,no,0,0,-0.06944266817185235,no,0.6003,No interesante
1374,52,management,single,tertiary,0,5728,1,0,cellular,21,nov,79,3,-1,0,no,0,0,-0.0795827390897344,no,0.6547,No interesante
1375,57,unemployed,married,primary,0,3367,0,0,telephone,21,nov,126,1,-1,0,no,0,0,-0.021201169331379832,no,0.6559,No interesante
1377,32,self-employed,married,tertiary,0,14522,0,0,cellular,21,nov,221,7,-1,0,no,0,0,-0.033999402366597715,yes,0.5264,Periferia
1378,40,technician,married,secondary,0,40,1,0,cellular,21,nov,73,1,-1,0,no,0,0,-0.11761115182528525,no,0.6889,No interesante
1379,32,admin.,married,secondary,0,752,1,0,cellular,21,nov,82,4,191,1,no,0,0,-0.0911371250056514,no,0.6198,No interesante
1380,32,entrepreneur,single,tertiary,0,7641,1,1,cellular,21,nov,39,10,-1,0,no,0,0,-0.03373892579074017,no,0.6972,No interesante
1381,31,management,married,tertiary,0,477,1,0,cellular,21,nov,77,5,-1,0,no,0,0,-0.09573511127990307,no,0.6955,No interesante
1382,39,blue-collar,married,primary,0,477,1,1,cellular,21,nov,229,2,-1,0,no,0,0,-0.05974196379438046,no,0.5958,Periferia
1383,33,entrepreneur,married,tertiary,0,83,1,0,cellular,21,nov,70,2,-1,0,no,0,0,-0.104711646665535,no,0.6794,No interesante
